,AGE,SEX,DRINKING,DRUGS,ALC_DET,ALC_STATUS,DRUG_DET,DSTATUS,INJ_SEV,PER_TYP,DAY_WEEK,HOUR_x,WEATHER,LGT_COND,STATE_x
85305,55,1,0,0,9,0,8,0,0,1,7,9,10,1,55
85306,48,1,0,0,9,8,8,8,4,1,7,9,10,1,55
85307,66,1,0,0,9,8,8,8,4,1,5,11,1,1,55
85308,21,2,1,1,1,2,1,2,4,1,6,19,1,1,55
85309,58,1,0,0,1,2,1,2,0,1,6,19,1,1,55
85310,55,2,0,0,9,0,8,0,0,2,6,19,1,1,55
85311,36,2,0,0,1,2,1,2,3,1,4,9,1,1,55
85312,18,2,0,0,9,0,8,0,3,2,4,9,1,1,55
85313,10,1,0,0,9,8,8,8,4,2,4,9,1,1,55
85314,20,1,0,0,9,8,8,8,4,2,4,9,1,1,55
85315,56,2,0,0,1,2,1,2,2,1,4,9,1,1,55
85316,71,1,0,0,9,0,8,0,4,1,4,9,1,1,55
85317,70,2,0,0,9,0,8,0,3,2,4,9,1,1,55
85318,63,1,0,0,9,0,8,0,4,1,7,8,1,1,55
85319,37,1,0,0,1,2,1,2,4,1,1,13,1,1,55
85320,57,1,0,0,1,2,1,2,0,1,1,13,1,1,55
85321,50,1,0,0,9,2,8,0,4,1,3,19,1,5,55
85322,15,2,0,0,9,0,8,0,3,2,3,19,1,5,55
85323,60,1,0,0,9,2,8,2,4,1,4,16,1,1,55
85324,29,1,1,1,9,8,8,8,2,1,5,19,1,1,55
85325,19,1,0,0,9,2,8,2,4,1,5,19,1,1,55
85326,33,1,1,1,1,2,1,2,4,1,3,8,1,1,55
85327,22,2,1,1,9,8,8,8,2,1,5,16,1,1,55
85328,22,1,0,0,9,8,8,8,4,2,5,16,1,1,55
85329,22,2,0,0,9,0,8,0,2,2,5,16,1,1,55
85330,23,2,0,0,9,0,8,0,0,2,5,16,1,1,55
85331,23,1,0,0,9,0,8,0,2,2,5,16,1,1,55
85332,23,1,0,0,9,0,8,0,2,2,5,16,1,1,55
85333,23,1,0,0,9,0,8,0,0,2,5,16,1,1,55
85334,18,1,0,0,3,0,3,0,3,1,5,16,1,1,55
85335,59,1,0,1,1,2,1,2,4,1,7,13,1,1,55
85336,29,2,0,0,9,0,8,0,2,1,7,13,1,1,55
85337,34,1,0,0,9,0,8,0,2,2,7,13,1,1,55
85338,20,2,1,0,9,0,8,0,3,1,3,19,10,5,55
85339,24,2,0,0,9,0,8,0,3,2,3,19,10,5,55
85340,20,2,0,0,9,2,8,0,4,2,3,19,10,5,55
85341,62,2,1,0,9,8,8,8,4,1,1,11,1,1,55
85342,52,1,1,1,9,2,8,2,4,1,6,4,1,4,55
85343,58,1,0,0,9,2,8,8,4,1,5,20,1,5,55
85344,30,1,1,0,9,8,8,8,2,1,5,20,1,5,55
85345,64,1,0,0,9,2,8,8,4,1,7,18,1,1,55
85346,56,1,0,1,1,2,1,2,4,1,4,18,1,1,55
85347,56,2,0,0,9,0,8,0,3,2,4,18,1,1,55
85348,28,2,0,0,9,0,8,0,3,1,1,11,1,1,55
85349,32,1,0,0,9,2,8,2,4,2,1,11,1,1,55
85350,4,1,0,0,9,2,8,0,4,2,1,11,1,1,55
85351,70,1,0,0,1,2,1,2,1,1,1,11,1,1,55
85352,31,1,1,0,5,0,8,0,4,1,6,2,1,2,55
85353,25,1,0,0,9,2,8,2,4,1,4,15,1,1,55
85354,50,1,1,0,9,8,8,8,4,1,4,17,1,1,55
85355,24,1,1,0,9,8,8,8,4,1,1,2,1,2,55
85356,44,1,0,0,9,8,8,8,4,5,6,23,1,3,55
85357,21,1,0,0,9,2,8,2,0,1,6,23,1,3,55
85358,54,2,0,0,9,8,2,0,2,1,5,10,1,1,55
85359,24,1,0,0,9,8,8,8,4,1,5,10,1,1,55
85360,54,1,1,1,1,2,8,0,4,1,6,21,1,2,55
85361,44,1,1,0,5,2,8,2,4,1,1,99,1,2,55
85362,75,1,0,0,9,8,8,8,3,1,5,17,1,1,55
85363,59,2,0,0,9,0,8,0,0,1,5,17,1,1,55
85364,34,2,0,0,9,8,8,8,4,2,5,17,1,1,55
85365,30,2,0,0,9,0,8,0,3,2,5,17,1,1,55
85366,43,1,1,0,9,2,8,2,4,1,6,0,1,3,55
85367,39,1,0,0,9,0,8,0,2,1,1,15,10,1,55
85368,3,1,0,0,9,0,8,0,2,2,1,15,10,1,55
85369,82,1,0,0,9,0,8,0,3,1,1,15,10,1,55
85370,79,2,0,0,9,8,8,8,4,2,1,15,10,1,55
85371,24,1,1,8,9,8,8,8,4,1,1,99,1,4,55
85372,29,2,0,0,9,8,8,8,4,5,2,1,2,3,55
85373,21,2,8,8,9,0,8,0,0,1,2,1,2,3,55
85374,23,2,8,8,9,0,8,0,0,2,2,1,2,3,55
85375,67,1,0,0,9,8,8,8,4,6,1,10,1,1,55
85376,57,1,1,0,9,8,8,8,2,1,1,10,1,1,55
85377,57,2,0,0,9,8,8,8,4,2,1,10,1,1,55
85378,30,1,1,0,9,2,8,2,4,1,2,23,1,2,55
85379,25,2,0,0,9,8,8,8,4,1,6,12,10,1,55
85380,28,2,0,0,9,0,8,0,3,2,6,12,10,1,55
85381,62,1,0,0,9,2,8,2,4,1,7,21,1,5,55
85382,21,1,1,0,9,8,8,8,4,1,7,5,5,4,55
85383,27,1,1,0,1,2,8,0,3,1,6,0,1,3,55
85384,29,2,0,0,9,0,8,0,3,2,6,0,1,3,55
85385,28,2,0,0,9,8,8,8,4,2,6,0,1,3,55
85386,27,1,0,0,9,8,8,8,4,2,6,0,1,3,55
85387,29,1,1,0,9,8,8,8,4,1,1,3,10,3,55
85388,34,2,0,0,9,8,8,8,4,2,1,3,10,3,55
85389,41,2,0,0,1,2,1,2,0,1,1,13,1,1,55
85390,73,1,0,0,9,2,8,2,4,1,1,13,1,1,55
85391,59,1,0,0,9,8,8,8,4,1,1,20,10,9,55
85392,35,2,0,0,9,8,8,8,4,5,7,9,1,1,55
85393,44,1,0,0,9,8,8,8,0,1,7,9,1,1,55
85394,42,2,0,0,9,0,8,0,0,2,7,9,1,1,55
85395,92,2,0,0,9,8,8,8,4,5,4,23,1,2,55
85396,44,1,1,0,5,8,8,8,0,1,4,23,1,2,55
85397,40,2,1,0,9,0,8,0,0,2,4,23,1,2,55
85398,41,1,0,0,9,8,8,8,4,6,7,8,1,1,55
85399,53,1,0,0,9,8,8,8,1,1,7,8,1,1,55
85400,38,2,0,0,9,8,8,8,4,1,2,3,10,3,55
85401,22,1,0,0,9,2,8,2,4,4,5,19,1,1,55
85402,2,1,8,8,9,0,8,0,2,4,5,19,1,1,55
85403,50,1,1,0,9,8,8,8,0,1,5,19,1,1,55
85404,29,1,0,0,9,8,8,8,4,1,5,5,1,4,55
85405,36,1,0,0,1,2,1,2,2,1,5,9,10,1,55
85406,26,1,0,0,9,8,8,8,4,2,5,9,10,1,55
85407,53,1,0,0,1,2,1,2,2,1,5,9,10,1,55
85408,47,2,0,0,9,8,8,8,4,1,5,16,1,1,55
85409,34,1,0,0,1,2,1,2,3,1,4,12,1,1,55
85410,65,1,0,0,9,8,8,8,4,1,4,12,1,1,55
85411,63,2,0,0,9,0,8,0,3,2,4,12,1,1,55
85412,56,1,0,0,9,8,8,8,4,1,6,17,1,1,55
85413,54,2,8,8,9,0,8,0,3,2,6,17,1,1,55
85414,57,1,1,1,9,8,8,8,2,1,6,17,1,1,55
85415,18,1,8,8,9,0,8,0,0,2,6,17,1,1,55
85416,31,1,0,0,9,8,8,8,4,1,1,99,1,2,55
85417,61,1,0,0,9,8,8,8,4,1,7,7,1,1,55
85418,67,2,0,0,9,8,8,8,4,1,1,13,1,1,55
85419,34,1,0,0,9,0,8,0,3,1,1,13,1,1,55
85420,22,1,1,0,9,8,8,8,4,1,7,4,1,2,55
85421,47,2,9,9,9,2,8,2,4,1,6,9,10,1,55
85422,63,1,0,0,9,8,8,8,0,1,6,9,10,1,55
85423,69,1,0,0,9,8,8,8,4,1,2,14,1,1,55
85424,67,1,0,0,9,8,8,8,2,1,2,14,1,1,55
85425,70,2,0,0,9,8,8,8,2,1,5,14,1,1,55
85426,22,2,8,8,9,0,8,0,0,2,5,14,1,1,55
85427,55,1,0,0,9,8,8,8,4,1,5,14,1,1,55
85428,19,2,9,9,9,0,8,0,0,1,5,14,1,1,55
85429,37,1,0,0,9,8,8,8,4,1,4,10,1,1,55
85430,35,2,0,0,9,8,8,8,4,1,5,16,1,1,55
85431,58,1,0,0,9,8,8,8,4,1,5,16,1,1,55
85432,48,1,0,0,9,8,8,8,4,1,2,11,1,1,55
85433,20,1,0,0,9,8,8,8,4,5,7,11,1,1,55
85434,54,2,0,0,9,8,8,8,0,1,7,11,1,1,55
85435,22,1,0,0,9,0,8,0,0,1,3,19,2,3,55
85436,20,2,8,8,9,0,8,0,0,2,3,19,2,3,55
85437,21,1,0,8,9,0,8,8,1,1,3,19,2,3,55
85438,22,1,8,8,9,0,8,0,0,2,3,19,2,3,55
85439,22,1,8,8,9,8,8,8,4,2,3,19,2,3,55
85440,23,1,8,8,9,8,8,8,4,2,3,19,2,3,55
85441,17,1,8,8,9,0,8,0,0,2,3,19,2,3,55
85442,26,2,0,0,9,8,8,8,4,5,5,18,2,1,55
85443,27,1,0,0,9,0,8,0,2,5,5,18,2,1,55
85444,999,9,9,9,9,0,8,0,0,1,5,18,2,1,55
85445,39,1,1,0,9,8,8,8,4,1,7,18,1,1,55
85446,36,1,0,0,9,8,8,8,4,1,5,10,1,1,55
85447,39,1,0,0,9,2,8,2,4,2,5,10,1,1,55
85448,35,1,0,0,9,0,8,0,1,3,5,10,1,1,55
85449,30,1,0,0,9,0,8,0,1,3,5,10,1,1,55
85450,80,1,0,0,9,8,8,8,4,1,6,10,2,1,55
85451,30,1,0,1,9,8,8,8,3,1,4,23,1,3,55
85452,53,2,0,0,9,8,8,8,4,2,4,23,1,3,55
85453,36,2,0,0,9,0,8,0,3,2,4,23,1,3,55
85454,28,1,0,0,9,8,8,8,3,1,4,23,1,3,55
85455,24,2,0,0,9,8,8,8,4,2,4,23,1,3,55
85456,54,2,0,0,9,8,8,8,1,1,5,18,1,1,55
85457,11,2,0,0,9,0,8,0,2,2,5,18,1,1,55
85458,16,1,0,0,9,0,8,0,2,2,5,18,1,1,55
85459,40,2,0,0,9,8,8,8,4,1,5,18,1,1,55
85460,33,1,0,0,9,8,8,8,4,1,4,23,2,3,55
85461,33,2,0,1,9,8,8,8,2,1,5,10,1,1,55
85462,77,1,0,0,9,0,8,0,3,1,5,10,1,1,55
85463,76,2,0,0,9,8,8,8,4,2,5,10,1,1,55
85464,28,1,1,0,9,8,8,8,4,1,6,1,1,3,55
85465,22,2,0,0,9,0,8,0,3,2,6,1,1,3,55
85466,19,2,0,0,9,8,8,8,3,1,5,14,1,1,55
85467,56,1,0,0,9,8,8,8,4,1,5,14,1,1,55
85468,53,1,1,0,9,8,8,8,4,1,1,2,1,2,55
85469,27,1,0,0,9,0,8,0,0,2,1,2,1,2,55
85470,62,1,0,0,9,8,8,8,4,1,7,10,10,1,55
85471,74,1,0,0,9,8,8,8,0,1,7,10,10,1,55
85472,59,1,0,0,9,8,8,8,4,1,4,6,1,4,55
85473,27,1,0,0,9,8,8,8,2,1,4,10,1,1,55
85474,16,1,0,0,9,0,8,0,2,2,4,10,1,1,55
85475,72,1,0,0,9,8,8,8,4,1,4,10,1,1,55
85476,49,1,0,0,9,0,8,0,4,1,3,15,10,1,55
85477,39,2,0,0,2,2,1,2,1,1,7,11,1,1,55
85478,29,2,0,0,2,2,8,2,2,1,7,11,1,1,55
85479,33,1,0,0,9,0,8,0,2,2,7,11,1,1,55
85480,31,2,0,0,9,2,8,2,4,2,7,11,1,1,55
85481,33,1,0,0,9,0,8,0,3,2,7,11,1,1,55
85482,58,1,0,0,9,8,8,8,4,1,6,15,1,1,55
85483,71,2,0,0,9,8,8,8,4,1,1,21,10,2,55
85484,35,1,0,0,9,8,8,8,0,1,1,21,10,2,55
85485,63,2,0,0,9,8,8,8,4,5,4,18,1,1,55
85486,24,1,0,1,9,0,8,8,0,1,4,18,1,1,55
85487,51,1,8,8,9,0,8,0,0,1,7,21,1,3,55
85488,46,1,0,0,9,8,8,8,4,1,7,21,1,3,55
85489,55,1,0,0,9,0,8,0,0,3,7,21,1,3,55
85490,19,1,0,0,9,0,8,0,3,1,3,19,1,3,55
85491,15,1,0,0,9,0,8,0,3,2,3,19,1,3,55
85492,15,1,0,0,9,8,8,8,4,2,3,19,1,3,55
85493,999,9,9,9,9,0,8,0,0,1,3,19,1,3,55
85494,45,1,0,0,9,0,8,0,0,1,3,19,1,3,55
85495,91,2,0,0,9,8,8,8,4,1,6,12,10,1,55
85496,54,2,0,0,9,0,8,0,3,2,6,12,10,1,55
85497,81,1,0,0,9,0,8,0,3,1,6,12,10,1,55
85498,58,2,0,0,9,0,8,0,3,2,6,12,10,1,55
85499,52,2,0,0,9,8,8,8,4,1,6,8,1,1,55
85500,56,2,0,0,9,0,8,0,2,1,6,8,1,1,55
85501,88,2,0,0,9,8,8,8,4,1,3,13,1,1,55
85502,18,2,0,0,9,8,8,8,1,1,3,13,1,1,55
85503,62,2,1,0,9,8,8,8,4,1,5,17,99,1,55
85504,24,1,0,0,9,8,8,8,0,1,5,17,99,1,55
85505,40,1,0,0,9,8,8,8,1,1,5,17,99,1,55
85506,22,1,0,0,9,8,8,8,4,1,6,5,10,3,55
85507,32,1,1,0,9,8,8,8,4,1,1,16,1,1,55
85508,42,1,8,8,9,8,8,8,4,5,2,22,1,2,55
85509,63,1,8,8,9,0,8,0,0,1,2,22,1,2,55
85510,69,1,0,0,9,8,8,8,4,11,4,10,1,1,55
85511,71,1,0,0,9,2,8,2,0,1,4,10,1,1,55
85512,68,2,0,0,9,8,8,8,4,1,3,15,1,1,55
85513,39,2,0,0,9,8,8,8,4,5,5,8,1,1,55
85514,29,1,8,0,9,0,8,0,3,5,5,8,1,1,55
85515,28,1,0,0,9,8,8,8,0,1,5,8,1,1,55
85516,30,2,0,0,9,8,8,8,1,1,5,14,10,1,55
85517,33,1,0,0,9,8,8,8,4,2,5,14,10,1,55
85518,26,1,0,0,9,0,8,0,1,2,5,14,10,1,55
85519,25,2,0,0,9,0,8,0,1,2,5,14,10,1,55
85520,74,1,9,9,9,0,8,0,3,1,6,10,1,1,55
85521,80,2,9,9,9,0,8,0,4,2,6,10,1,1,55
85522,21,2,0,0,9,2,8,2,4,1,5,8,10,1,55
85523,29,2,1,0,9,8,8,8,4,1,7,1,1,2,55
85524,78,1,0,0,9,8,8,8,4,5,5,19,10,5,55
85525,24,2,0,1,1,2,1,2,0,1,5,19,10,5,55
85526,5,1,0,0,9,0,8,0,0,2,5,19,10,5,55
85527,26,1,0,0,9,2,8,8,4,1,6,19,1,1,55
85528,31,1,1,0,9,8,8,8,4,1,1,2,1,2,55
85529,34,1,1,0,9,8,8,8,4,5,7,19,1,3,55
85530,33,1,0,0,9,8,8,8,0,1,7,19,1,3,55
85531,42,1,1,0,9,2,8,8,4,1,7,0,10,2,55
85532,46,2,0,0,9,8,8,8,4,1,5,17,1,2,55
85533,70,1,0,0,9,2,8,2,4,1,7,14,1,1,55
85534,62,1,0,0,9,8,8,8,4,1,7,21,1,2,55
85535,32,1,1,0,5,8,8,8,4,1,1,0,1,2,55
85536,41,1,0,0,9,0,8,0,0,2,1,0,1,2,55
85537,21,1,1,0,9,8,8,0,2,1,1,2,2,2,55
85538,21,1,1,0,9,8,8,8,4,2,1,2,2,2,55
85539,26,2,0,0,1,2,1,2,2,1,3,16,2,1,55
85540,44,1,0,0,9,0,8,0,4,1,3,16,2,1,55
85541,55,1,0,0,9,0,8,0,3,1,3,16,2,1,55
85542,53,1,1,1,9,8,8,0,4,1,3,21,1,2,55
85543,34,1,0,0,9,0,8,0,0,1,3,21,1,2,55
85544,70,2,0,0,1,2,1,2,1,1,3,21,1,2,55
85545,42,1,0,0,9,0,8,0,0,1,1,16,1,1,55
85546,48,1,0,0,9,8,8,8,4,2,1,16,1,1,55
85547,21,1,0,0,9,8,8,8,4,1,4,22,1,2,55
85548,52,1,0,0,9,8,8,8,0,1,7,6,1,2,55
85549,55,2,0,0,9,8,8,8,4,1,7,6,1,2,55
85550,80,2,0,0,9,8,8,8,4,1,3,10,10,1,55
85551,46,1,0,0,9,8,8,8,4,5,1,99,99,9,55
85552,998,9,9,9,9,0,8,0,0,1,1,99,99,9,55
85553,42,1,0,0,9,8,8,8,4,1,3,7,1,1,55
85554,31,1,0,0,9,8,8,8,4,1,2,2,10,3,55
85555,23,1,0,0,9,8,8,8,4,1,2,2,10,3,55
85556,21,1,0,0,9,8,8,8,0,1,2,2,10,3,55
85557,21,2,8,8,9,0,8,0,0,2,2,2,10,3,55
85558,28,1,1,0,9,8,8,8,3,1,5,23,1,2,55
85559,58,1,0,0,9,8,8,8,4,1,5,23,1,2,55
85560,53,2,0,0,9,8,8,8,4,2,5,23,1,2,55
85561,65,1,0,0,9,8,8,8,4,1,7,15,1,1,55
85562,24,1,1,0,9,2,8,8,4,1,1,23,10,2,55
85563,23,1,0,0,9,2,8,0,4,1,1,0,1,2,55
85564,30,1,0,0,9,0,8,0,2,2,1,0,1,2,55
85565,21,1,0,0,9,8,8,8,4,1,1,20,1,3,55
85566,19,1,0,0,9,0,8,0,3,2,1,20,1,3,55
85567,54,2,0,0,9,8,8,8,4,1,3,10,1,1,55
85568,28,2,0,0,9,8,8,8,4,2,3,10,1,1,55
85569,4,2,0,0,9,0,8,0,2,2,3,10,1,1,55
85570,39,1,0,0,9,8,8,8,1,1,3,10,1,1,55
85571,27,1,0,1,1,2,1,2,0,1,1,13,1,1,55
85572,26,1,0,0,9,2,8,2,4,1,1,13,1,1,55
85573,67,1,1,1,9,2,8,2,4,1,1,99,1,1,55
85574,58,1,0,0,1,2,1,2,0,1,2,10,1,1,55
85575,32,1,0,0,9,2,8,2,4,1,2,10,1,1,55
85576,58,2,0,0,9,8,8,8,4,6,1,8,1,1,55
85577,28,1,0,0,9,8,2,8,0,1,1,8,1,1,55
85578,18,1,0,0,9,0,8,0,3,1,6,20,1,3,55
85579,18,1,0,0,9,0,8,0,3,2,6,20,1,3,55
85580,52,1,0,0,9,8,8,8,4,1,6,20,1,3,55
85581,50,2,0,0,9,8,8,8,4,2,6,20,1,3,55
85582,35,1,1,0,9,8,8,8,4,1,2,11,1,1,55
85583,65,1,0,0,9,8,8,8,0,1,2,11,1,1,55
85584,29,1,0,0,9,8,8,8,4,5,2,8,10,1,55
85585,65,1,0,0,9,8,8,8,0,1,2,8,10,1,55
85586,67,2,0,0,9,2,8,8,4,6,5,13,1,1,55
85587,20,1,0,0,1,2,1,2,0,1,5,13,1,1,55
85588,35,1,1,0,9,8,8,8,4,5,1,0,10,2,55
85589,49,1,0,0,2,2,8,8,0,1,1,0,10,2,55
85590,52,1,0,0,9,0,8,0,0,2,1,0,10,2,55
85591,63,1,0,0,1,2,1,2,2,1,5,3,1,2,55
85592,34,2,1,1,1,2,1,2,4,1,5,3,1,2,55
85593,53,1,0,0,9,8,8,8,4,1,5,6,1,1,55
85594,25,1,0,0,9,8,8,8,4,6,4,4,10,3,55
85595,20,1,8,8,9,0,8,0,0,1,4,4,10,3,55
85596,24,1,1,0,9,8,8,8,4,1,1,1,1,3,55
85597,38,1,0,0,9,2,8,8,4,1,1,1,10,2,55
85598,29,1,1,0,9,2,8,0,2,1,6,0,1,2,55
85599,31,1,0,0,9,8,8,8,4,2,6,0,1,2,55
85600,42,1,0,0,9,8,8,8,4,1,2,14,10,1,55
85601,51,2,0,0,9,8,8,8,4,1,7,9,1,1,55
85602,39,1,0,0,9,8,8,8,2,1,5,4,5,2,55
85603,57,2,0,0,9,8,8,8,4,1,5,4,5,2,55
85604,27,1,0,1,9,8,8,8,4,1,5,7,10,1,55
85605,66,1,0,0,9,0,8,0,0,1,5,7,10,1,55
85606,53,1,0,0,9,0,8,0,0,1,5,7,10,1,55
85607,20,1,1,1,9,8,8,8,3,1,1,21,10,2,55
85608,26,1,0,0,9,0,8,0,3,2,1,21,10,2,55
85609,19,2,0,0,9,0,8,0,3,2,1,21,10,2,55
85610,22,1,0,0,9,8,8,8,4,2,1,21,10,2,55
85611,49,1,0,0,9,8,8,8,4,2,1,21,10,2,55
85612,46,1,0,0,9,8,8,8,4,1,1,15,2,1,55
85613,24,1,0,0,9,8,8,8,4,1,6,7,1,4,55
85614,34,1,0,0,9,0,8,0,0,1,6,15,1,1,55
85615,72,1,0,0,9,0,8,0,3,1,6,15,1,1,55
85616,29,1,0,0,9,0,8,0,0,1,6,15,1,1,55
85617,45,1,0,0,9,8,8,8,4,1,6,15,1,1,55
85618,29,1,0,0,9,8,8,8,1,1,6,15,1,1,55
85619,74,1,0,0,9,8,8,8,4,1,5,13,1,1,55
85620,19,2,0,0,9,8,8,8,2,1,5,13,1,1,55
85621,39,1,0,0,9,8,8,8,4,1,6,14,10,1,55
85622,44,1,1,0,9,8,8,8,4,5,2,21,1,2,55
85623,53,2,0,0,9,0,8,0,2,1,2,21,1,2,55
85624,18,1,0,0,9,8,8,8,4,1,4,16,1,1,55
85625,53,1,0,0,9,8,8,8,1,1,4,16,1,1,55
85626,59,1,0,0,9,8,8,8,4,5,6,13,1,1,55
85627,47,1,0,0,5,0,3,0,0,1,6,13,1,1,55
85628,24,1,0,0,9,0,8,0,0,2,6,13,1,1,55
85629,6,1,0,0,9,0,8,0,0,2,6,13,1,1,55
85630,20,2,0,0,9,2,8,2,4,1,6,21,1,3,55
85631,63,1,1,0,9,2,8,0,4,1,6,21,1,2,55
85632,54,1,0,0,9,8,8,8,4,6,7,22,1,2,55
85633,48,2,1,1,9,8,8,8,0,1,7,22,1,2,55
85634,27,1,0,1,9,8,8,8,4,1,3,16,10,1,55
85635,25,2,0,0,9,0,8,0,2,2,3,16,10,1,55
85636,54,1,0,0,9,0,8,0,3,1,3,16,10,1,55
85637,31,1,0,0,9,8,8,8,4,1,7,7,10,1,55
85638,39,2,0,0,9,8,8,8,4,1,3,19,1,1,55
85639,17,1,0,0,9,2,8,2,4,1,5,2,1,3,55
85640,16,1,0,0,9,0,8,0,2,2,5,2,1,3,55
85641,16,2,0,0,9,0,8,0,2,2,5,2,1,3,55
85642,34,2,0,0,9,8,8,8,0,1,4,13,1,1,55
85643,30,2,0,0,9,8,8,8,4,1,4,13,1,1,55
85644,49,2,0,0,9,2,8,2,4,5,6,10,1,1,55
85645,32,2,0,0,9,0,8,0,0,1,6,10,1,1,55
85646,51,2,0,0,9,0,8,0,0,2,6,10,1,1,55
85647,65,1,0,0,9,8,8,8,4,5,7,17,10,2,55
85648,31,1,0,0,2,2,7,0,0,1,7,17,10,2,55
85649,23,1,1,0,9,8,8,8,4,1,6,2,1,3,55
85650,41,2,1,1,9,8,8,8,4,1,3,15,10,1,55
85651,79,1,0,0,9,8,8,8,4,6,6,13,1,1,55
85652,28,1,9,9,9,0,8,0,0,1,6,13,1,1,55
85653,17,1,0,0,9,8,8,8,4,1,1,11,10,1,55
85654,55,1,1,0,9,8,8,8,4,1,1,19,10,3,55
85655,30,2,8,8,9,0,8,0,3,2,1,19,10,3,55
85656,53,1,8,8,9,0,8,0,3,2,1,19,10,3,55
85657,60,1,8,8,9,0,8,0,3,2,1,19,10,3,55
85658,29,1,0,0,9,2,8,2,4,1,3,22,1,2,55
85659,16,1,0,0,9,8,8,8,1,1,3,10,10,1,55
85660,16,1,8,8,9,8,8,8,4,2,3,10,10,1,55
85661,56,1,0,0,9,0,8,0,1,1,3,10,10,1,55
85662,41,1,0,0,9,8,8,8,4,1,4,11,10,1,55
85663,27,1,0,0,9,8,8,8,2,1,4,11,10,1,55
85664,41,1,1,0,9,8,8,8,4,1,5,2,1,2,55
85665,57,1,1,0,9,8,8,8,4,1,5,19,10,2,55
85666,45,1,0,0,9,8,8,8,4,1,3,18,10,2,55
85667,65,1,1,0,9,2,8,8,4,1,2,99,99,9,55
85668,42,1,1,0,9,8,8,0,3,1,4,23,10,2,55
85669,53,1,1,0,9,8,8,8,4,2,4,23,10,2,55
85670,20,1,0,0,9,8,8,8,1,1,3,18,10,3,55
85671,15,1,0,0,9,0,8,0,1,2,3,18,10,3,55
85672,35,1,0,0,9,8,8,8,2,1,3,18,10,3,55
85673,13,1,0,0,9,8,8,8,4,2,3,18,10,3,55
85674,20,2,0,0,9,2,8,2,4,1,7,15,10,1,55
85675,20,2,0,0,9,2,8,2,4,2,7,15,10,1,55
85676,49,1,0,0,9,8,8,8,0,1,3,23,4,2,55
85677,32,1,0,1,1,2,1,2,4,1,3,23,4,2,55
85678,22,2,0,0,9,8,8,8,4,2,3,23,4,2,55
85679,21,1,0,1,1,2,1,2,1,1,4,21,99,3,55
85680,33,1,0,0,9,8,8,8,4,1,4,21,99,3,55
85681,45,2,0,0,9,0,8,0,3,5,2,15,1,1,55
85682,48,2,0,0,9,8,8,8,4,5,2,15,1,1,55
85683,32,1,1,0,1,2,1,2,2,1,2,15,1,1,55
85684,34,1,0,1,1,2,1,2,2,1,2,15,1,1,55
85685,39,1,0,0,9,2,8,2,1,1,2,15,10,1,55
85686,71,1,0,0,9,8,8,8,4,1,2,15,10,1,55
85687,30,1,0,0,9,0,8,0,1,1,6,13,10,1,55
85688,29,2,0,0,9,0,8,0,2,2,6,13,10,1,55
85689,50,2,0,0,9,8,8,8,4,2,6,13,10,1,55
85690,33,1,0,0,9,0,8,0,0,1,6,13,10,1,55
85691,21,1,0,0,9,0,8,0,0,2,6,13,10,1,55
85692,5,1,0,0,9,0,8,0,0,2,6,13,10,1,55
85693,3,2,0,0,9,0,8,0,0,2,6,13,10,1,55
85694,34,2,0,0,9,0,8,0,0,2,6,13,10,1,55
85695,67,1,0,0,9,8,8,8,4,1,6,21,1,2,55
85696,56,1,1,0,9,8,8,8,4,1,7,21,1,2,55
85697,39,1,0,0,1,2,8,8,4,1,2,19,1,1,55
85698,40,1,0,0,1,2,8,0,0,1,7,12,1,1,55
85699,24,1,0,0,9,8,8,8,4,1,7,12,1,1,55
85700,57,1,0,0,1,2,8,0,0,1,7,12,1,1,55
85701,57,2,8,8,9,0,8,0,0,2,7,12,1,1,55
85702,50,1,0,0,9,8,8,8,4,1,4,14,2,1,55
85703,29,1,0,0,9,8,8,8,2,1,4,3,2,2,55
85704,29,1,0,0,9,8,8,8,4,1,4,3,2,2,55
85705,60,1,0,0,9,8,8,8,4,1,2,18,1,1,55
85706,31,1,9,9,9,0,8,0,0,1,6,16,1,1,55
85707,39,2,8,8,9,0,8,0,0,2,6,16,1,1,55
85708,26,1,8,8,9,0,8,0,0,2,6,16,1,1,55
85709,2,1,8,8,9,0,8,0,0,2,6,16,1,1,55
85710,4,2,8,8,9,0,8,0,0,2,6,16,1,1,55
85711,58,1,0,0,9,8,8,8,4,1,6,16,1,1,55
85712,68,2,8,8,9,0,8,0,3,2,6,16,1,1,55
85713,60,1,1,0,9,8,8,8,4,1,1,17,1,1,55
85714,51,1,0,0,9,8,8,8,4,1,1,14,1,1,55
85715,46,1,0,0,9,0,8,0,2,1,1,14,1,1,55
85716,59,1,1,0,9,8,8,8,4,1,7,99,2,2,55
85717,31,1,0,0,1,2,1,2,4,1,6,0,1,3,55
85718,39,2,0,0,1,2,8,8,2,1,6,0,1,3,55
85719,50,1,0,0,9,8,8,8,4,1,7,11,10,1,55
85720,75,2,0,0,9,0,8,0,2,1,7,11,10,1,55
85721,30,1,1,0,1,2,8,8,3,1,1,0,1,2,55
85722,28,1,0,8,9,8,8,8,4,2,1,0,1,2,55
85723,26,2,0,0,9,8,8,8,4,1,3,22,2,2,55
85724,63,2,0,0,9,8,8,8,3,1,3,22,2,2,55
85725,27,1,0,0,9,8,8,8,4,1,3,20,1,3,55
